Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
0,0.484375761712085,0.561218927169647,0.535521173510359,0.602985053114055,0.602985053114055,0.999040033647352,0.797511476379127,0.809418293873121,0.303589059643799,0.781620079882307,7930000000,0,0.465785964117662,0,0.0996052232007288,0.211369095276221,0.211369095276221,0.211369095276221,0.219060225016545,0.319127113248921,0.0188756295657698,0.102190375376598,0.178880771258567,0.0220069700685668,0.84795463361996,0.689251236499608,0.689251236499608,0.217569489078121,9650000000,0.000556382904231919,0.263348641319129,0.37601989493685,0.0289284588815636,0.0220671077634447,0.630626977712634,0.00074959647634941,0.0223418085074221,0.977658191492578,0.00538769043630304,0.36963718146295,0.00536584771375646,0.102162619896754,0.177882512631023,0.396090420579216,0.0974512743628186,0.00115244539579804,0.00548636520833244,0.000144833356612397,0.000135413096942917,0.0204838709677419,0.0123525696576238,0.395196852174306,0.0143178424095385,0.828980745964712,0.291564513442896,0.357471591988246,0.0695547732021838,0.0227975734583976,0.0154812335252824,0.0234153142969198,0.352189086958657,0.277111419873382,0.0161709056852134,0.871297203898214,0.735435814149986,0.326846245724694,0,0.943882936491571,0.00245743481978755,0.0114746061971761,0.000167191102122507,0.000140247712322048,0.594013034982794,9030000000,0.671507572905176,0.389721786517081,0.871297203898214,0.326846245724694,0.110933233663468,0.578398283796261,0.395948759575704,0.574231507344387,0.3080268103258,0.01009109972769,0,0.811232852126143,0.00163652149932849,0.625207277581482,0.602983185674581,0.84080977485345,0.275323087174058,0.0267952851171655,0.565178004352454,1,0.161061287923478
0,0.544093989177595,0.609954208460532,0.583435944108357,0.601752691736693,0.601752691736693,0.999007218235201,0.797575943035823,0.809450192223364,0.303770333827285,0.781696852006082,924000000,1320000000,0.465864807964906,0.000709070907090709,0.224719101123595,0.244363912182377,0.244363912182377,0.244363912182377,0.251772714380259,0.327297163471741,0.063251508689142,0.108948782672421,0.218950064020487,0.0220744649623197,0.847991384181429,0.689403209324432,0.689403209324432,0.217591284125887,0.000107051033013097,0.000715317364092571,0.263925993270703,0.383331470511531,0.00934973681829386,0.00566509500466009,0.630876974288023,0.00390392033485624,0.0883997944190827,0.911600205580917,0.00563112676956788,0.371337089533711,0.00539814273179292,0.108928949468302,0.213618882437222,0.398213881405048,0.185907046476762,0.00297444533492944,0.00212623336478565,0.000119611716674618,0.00038732684712164,0.0411290322580645,0.00742622974898286,0.393082472128627,0.00267304726433115,0.785224982237695,0.218335223302517,0.351974616116657,0.00263537203158086,0.00564851669802337,0.000196677497446156,0.0707811144432183,0.350745423695552,0.277538456934284,0.00990845393503265,0.74653883050464,0.73396392774241,0.328846650704554,0.00154008385781561,0.952201477374683,0.00257412892018848,0.0179709064200647,8240000000,5180000000,0.593938179723813,186000000,0.671572249050246,0.222893148587586,0.74653883050464,0.328846650704554,0.111669035546947,0.642840727026651,0.459249474239449,0.594006028090081,0.314554428596476,0.0311725609583543,0,0.832165632722838,0.00338172449616681,0.623709683422564,0.601749550527647,0.84243877071917,0.277610583102979,0.0268586291608159,0.565460810017947,1,0.0432782989736185
0,0.542485253254034,0.592782381160052,0.584078376786766,0.603287738364635,0.603287738364635,0.999050548444907,0.79749584390658,0.80938939006188,0.30353975306589,0.781653202773003,737000000,306000000,0.462278251679626,0.000641064106410641,0.244964065188784,0.186717795288863,0.186717795288863,0.186717795288863,0.239576439444077,0.319657635990663,0.0636598756749399,0.121895611106587,0.196505234616254,0.0222369520842039,0.848239403415572,0.689870409624326,0.689870409624326,0.217649159800079,9280000000,0.000500335361941603,0.26460980177324,0.379037666256846,0.00878000380654038,0.00666698274582121,0.630866015534034,0.0085118412533399,0.142727575052151,0.857272424947849,0.00511241327580627,0.373039234325617,0.00536584771375646,0.121859071441367,0.195535781615263,0.407503520121968,0.256371814092954,0.000986071236545505,0.00641797990752166,0.000196040928607282,0.000310164076796625,0.0601612903225806,0.0291203384104696,0.400658058388548,0.0133204007037584,0.79999059208588,0.443255211692677,0.570693866984583,0.0336878930434716,0.00662213635609655,0.00147010861625505,0.121386498650057,0.342819946890739,0.277379434486776,0.00592532558697744,0.80650419364263,0.735859664075493,0.332361178018683,0.00289884160972425,0.941799187165722,0.00249079319283481,0.0197425527726811,9340000000,7520000000,0.593937845749246,1640000000,0.671572243689352,0.409405140603059,0.80650419364263,0.332361178018683,0.113942402589114,0.642787320953633,0.459249142896525,0.57461111952116,0.314540708595054,0.0331471222677961,0,0.826101019392672,0.00167799701837608,0.623807518790933,0.603283307432701,0.842736545744256,0.280952263589673,0.0268447859993752,0.565401761088145,1,0.0256684017833722
0,0.501486861989958,0.556149149585696,0.556507307671717,0.609427924876404,0.609384684126321,0.999034718474961,0.797416436479661,0.809337962109447,0.303434130641645,0.781597764036456,0.000187331120127931,2290000000,0.459257022554373,0.000734073407340734,0.0914060127543273,0.177784332729341,0.177784332729341,0.177784332729341,0.220762030821594,0.309471599349225,0.0426062888515813,0.109925901799528,0.175491451382089,0.0220966840727427,0.848068743878044,0.689317398202156,0.689317398202156,0.217584574383716,8200000000,0.000458686498147062,0.264045659758647,0.366743042360568,0.0056561445986128,0.00131755100207489,0.633424199668498,0.0168495061964818,0.192308855095686,0.807691144904314,0.00500738025881504,0.385624145852112,0.00536584771375646,0.109906036771052,0.174549430661338,0.410200382356921,0.130434782608696,0.00170229170259605,0.00371621188897475,4220000000,0.000132387105949779,0.0462903225806452,0.0130546538783544,0.39515162479365,0.0131438227601781,0.744204018259135,0.151478641063421,0.478366889601078,0.00566793838253545,0.00170353507762599,0.000193150866323454,0.155578217647726,0.335694440721764,0.269659584536723,0.0105582143999788,0.771860652605503,0.731179169829596,0.33782626076456,0.00919716397454842,0.933458197756925,0.00226302634527554,0.0314084844119167,0.00015586964851537,4640000000,0.593908966348307,518000000,0.671570087474736,0.480635603124455,0.771860652605503,0.33782626076456,0.122719269555191,0.639801036594326,0.458857074885364,0.533948022767834,0.313739126338488,0.0506801156529159,0,0.802029478574288,0.00337586028471169,0.623154236685773,0.609429738446499,0.840839636654658,0.286999023911819,0.0283692993700162,0.568176352594265,1,0.0180905181125444
0,0.526836640179398,0.578172699520279,0.580652069168585,0.605493016618862,0.605493016618862,0.999029749944248,0.797448808148475,0.809364261973729,0.30350108124008,0.781626816741432,0.000129859782656584,747000000,0.463712538688005,0.00107010701070107,0.113675473226035,0.182967426572837,0.182967426572837,0.182967426572837,0.230972865651886,0.322133408785457,0.0595913305201385,0.114404364465434,0.184680274158319,0.0220978693026728,0.848036816533668,0.689422166253596,0.689422166253596,0.217597330194254,7440000000,0.000470290285842965,0.264128027600998,0.380118102902276,0.00722244236367437,0.00300628706391994,0.631496828810564,0.0082865975432933,0.140732230855277,0.859267769144723,0.00508382605275438,0.374238116859733,0.00536584771375646,0.114400638363704,0.183741799260991,0.403347699628763,0.238380809595202,0.00225619591571729,0.00280252927840421,0.000120758154853608,0.000239809786206171,0.0575806451612903,0.0187506425980054,0.396259695619728,0.0103134487200411,0.770725039497269,0.196127372010059,0.426079968266399,0.025059914052035,0.00322238331204688,0.00120858878806474,0.109791103364847,0.34583908535306,0.278587341605077,0.0106798838217624,0.73844120016835,0.733506439850075,0.331700070335715,0.00870272680072368,0.939498888721634,0.00232754807323073,0.0371104721747596,6550000000,2830000000,0.593923954731347,1210000000,0.671570465140991,0.497108409384546,0.73844120016835,0.331700070335715,0.117619879480726,0.638019486471941,0.458386710681728,0.588250067208212,0.313693894884802,0.0400703198379811,0,0.817153776618331,0.00277615269087034,0.623544506668612,0.605493022435163,0.841912442808014,0.280788637734908,0.0270916475993553,0.566273981230739,1,0.0260819773439731
0,0.487300736118559,0.551351940689054,0.539161625354676,0.599828478358005,0.599828478358005,0.998971976331306,0.797392641919679,0.809316219152342,0.303523800937743,0.781574606083215,968000000,0,0.46194945606133,0.000849084908490849,0.208017005769815,0.176056634781509,0.176056634781509,0.176056634781509,0.225394724402004,0.323442031548419,0.239802168882436,0.107971663545314,0.180914363184454,0.0221461634715581,0.848045910062483,0.689355485183126,0.689355485183126,0.217588357324406,8610000000,0.000441717518290689,0.264042551538181,0.378394992734995,0.00693539177724875,0.00262512055716437,0.632712565581294,0.0388376695027312,0.240590138162469,0.759409861837531,0.00607937331467822,0.389292368531123,0.00912913132494881,0.10797628934812,0.179941180906417,0.443327710962819,0.419790104947526,0.00188895539346474,0.00334646929983733,0.000120567081823777,0.00437180048733585,0.22,0.0257009826241499,0.392912869451166,0.000800758103949973,0.784682693280428,0.471567009105278,0.898424086353186,0.076260276498589,0.00350328571827367,0.00169223529060876,0.239179009241168,0.342271020595896,0.278765562559871,0.00921475365265215,0.95556184942017,0.739296310995415,0.359163368134159,0.00118912276366734,0.934400049928592,0.00225162000299709,0.0460533234850997,8580000000,4390000000,0.593924068415369,2210000000,0.671569334840326,0.0469897145284877,0.95556184942017,0.359163368134159,0.116170020477196,0.629683094129566,0.457855460367877,0.577093663671098,0.308113619693697,0.0416700763870261,0,0.801791732885118,0.00126894627562324,0.623506780206443,0.599826994698289,0.841455720342757,0.302944797737576,0.0277445347186977,0.567548246080932,1,0.013656675260956
0,0.504168088529225,0.554568251199302,0.559505326837625,0.602963432739013,0.602963432739013,0.999062103167496,0.797436080825693,0.80935605954081,0.303411410943982,0.781616711452745,5700000000,424000000,0.464574788421697,0.000647064706470647,0.0670108310557749,0.169103704015844,0.169103704015844,0.169103704015844,0.219438404084334,0.322027304237108,0.0212804573710241,0.10528458594577,0.174211041650975,0.0223702983528733,0.849260372598932,0.690112723613859,0.690112723613859,0.21767564370328,6380000000,0.000444462500326279,0.264445843143654,0.382763309861779,0.00562369540188642,0.00294390302026109,0.632457432089971,0.00764643120947665,0.134776430752487,0.865223569247513,0.00503680173934899,0.377104475007996,0.0061202105878912,0.105240444900419,0.173252394238745,0.400610645706255,0.109445277361319,0.00129853002343441,0.00486642728751542,8270000000,0.000102127196018401,0.0306451612903226,0.0129107119251502,0.39629361615522,0.0166879476681885,0.745682557232477,0.182300671766734,0.323136921489984,0.027144951730984,0.00309677739957378,0.00135249889706573,0.106256548229852,0.347826361450457,0.272705534290362,0.00687848830299599,0.745489385619352,0.731549401461207,0.331326944110921,0.00950545211495489,0.934002671897306,0.00232806838109951,0.0154453202553185,0.000110761432649699,6280000000,0.593909925776553,2690000000,0.671571397717429,0.5700227262604,0.745489385619352,0.331326944110921,0.116297653656281,0.641752636270861,0.459052618224992,0.59597274469423,0.314364816614433,0.0509604015725347,0,0.804819535530283,0.00331790800291784,0.624828903723405,0.602963860781343,0.840794988598894,0.280324480208784,0.0275583984178805,0.56727792033453,1,0.0273856799514592
0,0.507239311656023,0.555440470998692,0.557363884576262,0.600945531068479,0.600945531068479,0.999008835896363,0.797432068952208,0.80934343039806,0.303515583174759,0.781603939490654,7780000000,645000000,0.460656081460792,0.00071007100710071,0.254276748658771,0.17668871939657,0.17668871939657,0.17668871939657,0.219722038385175,0.316757445002476,0.0300830346204456,0.101946095594821,0.176922497552158,0.0220790478513828,0.848010618230086,0.689358197437831,0.689358197437831,0.217588436965262,8560000000,0.000568061555074247,0.263878592908595,0.375237509779814,0.0136698481439996,0.011445600490089,0.63151669155217,0.00363581648565097,0.0840463161713577,0.915953683828642,0.00522375884107843,0.371706148522758,0.0056632056156771,0.101950917647825,0.17459467611794,0.400658875731321,0.193403298350825,0.00101853448713136,0.00620450266206125,0.000227567978529506,0.000211819369519647,0.0403225806451613,0.0165415742549535,0.394597589380611,0.00975074160977059,0.831696367191172,0.455717752117291,0.528916669473636,0.0110158355429859,0.0114003867510253,0.000797133320605798,0.0730139261539118,0.338869604523264,0.277130809892482,0.00621150142905747,0.809195757414968,0.736609704395678,0.32887438676296,0.00112749871041901,0.935135344807971,0.00233133864904547,0.0175702755892768,0.000114245123920726,0.00010240750964136,0.593963695657397,690000000,0.671570940767951,0.410670334886196,0.809195757414968,0.32887438676296,0.111721027475023,0.64012706959607,0.458443039613728,0.559602433233087,0.314200335539226,0.0214416417232426,0,0.806376876412864,0.00104772245363698,0.624609371613156,0.600944714141558,0.840716853843425,0.277416245263354,0.0270517876731863,0.566155276089534,1,0.0456264877379568
0,0.474089601715985,0.526330135194069,0.522190695433374,0.597298894478156,0.597298894478156,0.998969318745111,0.797326376836937,0.809261406068863,0.303413586234184,0.781515377863411,5890000000,0,0.462341997768887,0.000616061606160616,0,0.179174918882474,0.179174918882474,0.179174918882474,0.210173016923513,0.318667326872745,0.019420118880167,0.0960019542382542,0.166151992166905,0.0220234368630624,0.847936834772487,0.688706275280234,0.688706275280234,0.217514178503187,6460000000,0.000435478922755257,0.263734060656922,0.377267985544503,0.0071201025893835,0.00383038028065334,0.624208572485308,0.00760265915246355,0.134353175922847,0.865646824077153,0.00504892628142158,0.374996365328138,0.00536584771375646,0.0959744003126679,0.165191162054144,0.400137723516022,0.0824587706146927,0.000949550079636412,0.00665365878650995,6780000000,7560000000,0.0248387096774194,0.00780811656360619,0.392155310825174,0.0130697836736727,0.763012822410188,0.153853642442585,0.280509121579213,0.0161061636020303,0.00382219231162511,0.00115409763762211,0.0737388781864447,0.342147894000176,0.278429466728919,0.00886799428050553,0.514980241767261,0.732860990082236,0.329744018218313,0.0107520576732717,0.92992932705541,0.00213459038406188,0.0108587296329035,0.000132221200305857,7310000000,0.593930636778397,2140000000,0.671572696296362,0.549220107093621,0.514980241767261,0.329744018218313,0.116204070194328,0.643317346976181,0.459347859961571,0.57110521979087,0.314632513678052,0.040626545806523,0,0.78987845477667,0.0023343230487168,0.626013524349118,0.597297715357406,0.839525465406568,0.280292679582135,0.0260547274230668,0.553574191355756,1,0.0274828944400184
0,0.524691658947984,0.582479284779765,0.569409497296429,0.611726891422477,0.611705271047435,0.999095380768551,0.797530982384694,0.809413606768596,0.303507365411774,0.781679448453343,0.000163856911864987,0,0.461464650277212,0.000788078807880788,0.250835104767689,0.17989128144621,0.17989128144621,0.17989128144621,0.23116195518578,0.317712385937611,0.0326391094574769,0.115707189968244,0.188295548693229,0.0220659629129545,0.84800499506479,0.689319187136111,0.689319187136111,0.217585848637422,8490000000,0.000502132077455807,0.263664902751552,0.376494914496479,0.00764053778303344,0.00453282461225198,0.631455048560979,0.00870972742775331,0.144450826858542,0.855549173141458,0.00541919756054214,0.376550886524426,0.00536584771375646,0.11567899425147,0.186705376668426,0.403488370535206,0.140929535232384,0.000864334046848529,0.00732312342827378,7570000000,0.000336641497986581,0.0385483870967742,0.0100465608154752,0.396440605142353,0.00434236980467906,0.781383359376035,0.35427076782524,0.519405267966441,0.105002748326959,0.00506267078394531,0.00439775329523345,0.126498266976438,0.340846899399037,0.277773517288274,0.00700918210322093,0.831164152666841,0.734404008784531,0.332693260686277,0.00199237700307298,0.939855227018009,0.00236928281468964,0.0272642896619426,0.000158279072095593,0.000109763255776139,0.593940051890639,8970000000,0.671587096461805,0.220611969651701,0.831164152666841,0.332693260686277,0.112838853260119,0.665333979683327,0.463224614167965,0.565495841487541,0.318643241811931,0.0379458689866258,0,0.818189459037533,0.00115434954922844,0.623650964803851,0.61172530771112,0.842051320597853,0.281095963300566,0.0270310717712077,0.566090700871962,1,0.0253225922163546
0,0.553551406425194,0.592509812472743,0.597837143316023,0.602502198071463,0.602502198071463,0.999056325806202,0.79749639726844,0.809391863811491,0.30352863491597,0.781659097524738,5530000000,0,0.46136903114332,0.000716071607160716,0.226136248608159,0.185200792212718,0.185200792212718,0.185200792212718,0.236361917367874,0.317500176840914,0.0519382307122223,0.118394267567788,0.191684868569707,0.0222161236435656,0.848163655379303,0.689567848955805,0.689567848955805,0.217614409839633,8530000000,0.000478275688128317,0.264374354072934,0.373961476845125,0.0127581505205912,0.00874249987835111,0.630754030766702,0.00538852260188402,0.109623000876742,0.890376999123258,0.00533813554186873,0.37073652990608,0.00536584771375646,0.118365984334034,0.190739763215444,0.406753275287605,0.251874062968516,0.000935347407505098,0.00675783568229462,0.000166424608983375,0.000369170901162813,0.0503225806451613,0.0176960474714686,0.397582596503923,0.005997216271087,0.850813271798841,0.509105386721515,0.694555542154886,0.0271398610752246,0.00904564068109589,0.00140235601375598,0.102442578471736,0.340605734093858,0.277257653705739,0.00993562526259167,0.880323148941389,0.738504226001548,0.330476961109953,0.0020270507272702,0.941865639403639,0.00256909002944769,0.015866614340706,0.000114764929410599,8620000000,0.593961110508207,130000000,0.671565865490859,0.30784452956343,0.880323148941389,0.330476961109953,0.113039283612595,0.625605983938195,0.455287818566768,0.564403220407361,0.311996806932534,0.022959685891658,0,0.827457328386448,0.000566989619611921,0.62473938371536,0.602502525186923,0.842362379993119,0.278686964648264,0.0268262587012402,0.565320388674108,1,0.0343982164757082
0,0.540145273728855,0.572394243349324,0.589110766100969,0.602134651695758,0.602134651695758,0.999068689359371,0.797526140468418,0.809413476571248,0.303554738398392,0.781659097524738,3710000000,0,0.482125093312532,0.000679067906790679,0.226642372709788,0.195272007079348,0.195272007079348,0.195272007079348,0.226623806372317,0.330727877201669,0.0289184324757627,0.109763048611677,0.185132183475183,0.0221291119636303,0.848076331622009,0.689420810126243,0.689420810126243,0.217591184574816,6270000000,0.000448754654054655,0.263969508357228,0.38392757348832,0.0138782718306651,0.00993153975048878,0.630966699086314,0.00284518370585178,0.0700486743054086,0.929951325694591,0.00505565595844352,0.371044079063619,0.00536584771375646,0.10974318888726,0.184171631098711,0.395951089395691,0.128935532233883,0.00206547431852536,0.00306297151786591,0.000372974554231398,9230000000,0.0275806451612903,0.0144000705021812,0.397119015852197,0.0190328203257348,0.798501010924848,0.271867156161598,0.306210284126266,0.15203480725762,0.0119442685050697,0.0191036122739255,0.041845476971965,0.37523950549088,0.27710554025957,0.00534514422340442,0.548291178047159,0.73451944837564,0.327628124165852,0.0067514619183135,0.953760302319622,0.00278216501296999,0.00704427105226683,8540000000,8020000000,0.593953187055893,0.000126613671129841,0.671588895594937,0.692469795301875,0.548291178047159,0.327628124165852,0.11352122238338,0.668714659847527,0.468361944777477,0.645521023429903,0.317726556704523,0.0211223832070058,0,0.818735236317763,0.000790488532793714,0.623499770710224,0.602136168169437,0.841427891363221,0.276842719542939,0.0268831389083887,0.565561867440919,1,0.0550183061729277
0,0.491639448154829,0.54235717400785,0.539643449863483,0.600152783983626,0.600152783983626,0.999004560649006,0.797401634049905,0.809328067111004,0.303471352273988,0.781585693830525,693000000,221000000,0.462296704494938,0.000696069606960696,0,0.186464961442838,0.186464961442838,0.186464961442838,0.217074784910655,0.319975949635708,0.0278899526596791,0.100887549873789,0.172252767944566,0.0221441564822097,0.848044321930025,0.689384771763189,0.689384771763189,0.217589130504389,0.000101466321526132,0.000497315881702454,0.264096945396337,0.378124883573637,0.00410170327081663,0.00189772260810219,0.636470048355502,0.0157214638105399,0.187532122018321,0.812467877981679,0.00496722466534526,0.386565805454468,0.00536584771375646,0.100900548797368,0.171125857778448,0.400340021676717,0.0824587706146927,0.00105302669087884,0.00600554186929215,0.000113688452749837,5600000000,0.0312903225806452,0.0168059574343081,0.394394066167658,0.0475394268188471,0.726133372589958,0.107471533676837,0.206219089570414,0.00910190378762089,0.00210771207767271,0.000521877650206587,0.0922725466349478,0.341936446835942,0.276392275618223,0.00550447580986719,0.463725839062223,0.729185935210763,0.332794795289554,0.0496282419262611,0.932963081425682,0.00228080714850224,0.00819362902027002,0.000112890693320585,5940000000,0.593877858892666,1420000000,0.671563667869457,0.792436367208502,0.463725839062223,0.332794795289554,0.137666940780307,0.635760551665177,0.458294226056017,0.572352064360617,0.312752667833591,0.0686663735932452,0,0.798384568183389,0.00441566736239118,0.629794057711245,0.60014827000338,0.840346905129576,0.286180713185569,0.0287906531286229,0.568454964489515,1,0.0186497638642651
0,0.524691658947984,0.572721325774095,0.567696343487339,0.608736072875078,0.608736072875078,0.999059330034075,0.797490863649839,0.809389650456576,0.303512682787823,0.781653764177931,0.000152293262474373,1120000000,0.471400652558651,0.000711071107110711,0.207308432027533,0.173401879398255,0.173401879398255,0.173401879398255,0.226151082537582,0.326342222536606,0.0293267994615606,0.108704502890644,0.18159222715975,0.0222010633219204,0.848199923619064,0.689904659053425,0.689904659053425,0.217671923811601,6620000000,0.000475031618449893,0.264362698246187,0.389003762900041,0.0147506560041934,0.00568755326037727,0.631015671018205,0.00498636682807613,0.104302083018412,0.895697916981588,0.00520134512339377,0.371072038077941,0.00536584771375646,0.108668392854235,0.180657567302617,0.403903684639943,0.164917541229385,0.00163330729510109,0.00386906159672441,4570000000,0.000211819369519647,0.0379032258064516,0.0101816899960343,0.395276000090455,0.00620877806002213,0.84174294396862,0.231008729672261,0.562220763188959,0.0626665814690903,0.00587360519047605,0.00459960122366986,0.0719771016458505,0.360235820897789,0.277487315096742,0.023263512413588,0.645728597062551,0.737743740110808,0.32911624649559,0.00204932770571449,0.938917261428272,0.00235483873812553,0.0303614666098268,0.000130673504898606,5150000000,0.593973155214603,4160000000,0.671575739923537,0.400281114959107,0.645728597062551,0.32911624649559,0.11261340127024,0.649632052006583,0.460892421556374,0.631502385548758,0.315533118733994,0.0198806190225633,0,0.818148369024942,0.000457558600678722,0.623729621056983,0.608735525017217,0.841631442843476,0.278395472683048,0.0268997260211128,0.565627846727616,1,0.0362948230953225
1,0.447228586749866,0.501635412123855,0.492638792226565,0.593500915262544,0.593479294887502,0.998906229959778,0.797139202187771,0.809089805964288,0.303218535212752,0.781327868617773,6070000000,357000000,0.463262961005846,0.000895089508950895,0,0.159664573764275,0.159453878892588,0.159453878892588,0.196936749550912,0.320824786022494,0.0158809383365851,0.0911977851966452,0.155532123220607,0.0220712253338441,0.847962821325076,0.676436410091988,0.68925617049487,0.217578000694674,5520000000,0.000404809987103076,0.263728621271107,0.380015647703141,0.00257347090960715,0.00101623607120265,0.628398583581047,0.0144976700498819,0.181848414306013,0.818151585693987,0.00509241890481959,0.380569156062745,0.00963793019401384,0.0911541029524321,0.155161752507352,0.399486618177628,0.0704647676161919,0.00116867702109097,0.00541122121793038,8100000000,9300000000,0.027741935483871,0.0151579689496644,0.389181610547025,0.0206057362347742,0.692609134629229,0.0959574627020345,0.173648681479513,0.00348011352729604,0.00141125349885739,0.000153801842255264,0.119854968907913,0.344206895519679,0.276781004780015,0.00335771838188818,0.625550439392604,0.725747155865041,0.334345502955787,0.0263608125310464,0.918323291464484,0.00198240870710593,0.0181939333480586,8670000000,4870000000,0.593832694457981,509000000,0.67157063794265,0.405607277738996,0.625550439392604,0.334345502955787,0.12237481880133,0.641460814706384,0.459067518771173,0.585413040116701,0.314212989317797,0.105306062091276,0,0.769570658595205,0.0584200823037366,0.611330975215051,0.593496289381629,0.83688751204119,0.285292845781034,0.0263696150951595,0.561814522832378,1,0.0193541069404714
1,0.456344756983376,0.503924989097252,0.498527758445313,0.594473832139408,0.594473832139408,0.998869485941947,0.797120249544064,0.809062334323875,0.3032622827157,0.781287166760562,0.000113439400521914,0,0.460976489435763,0.000782078207820782,0,0.164131305044035,0.164131305044035,0.164131305044035,0.194100406542498,0.31668670863691,0.01644055235416,0.0881850012213989,0.154552986367402,0.0219954812397777,0.847903825145252,0.689030476278851,0.689030476278851,0.217570935887017,5930000000,0.000409226912742162,0.263653246924804,0.375386535524012,0.00365053463171722,0.00110294989188845,0.628061259434802,0.0164008426120975,0.190464673337969,0.809535326662031,0.00498677409900818,0.384759653129285,0.00741201130934971,0.0881984138616119,0.153555538797979,0.399299056969038,0.0614692653673163,0.0016596836862021,0.00381184969494102,7170000000,6050000000,0.0264516129032258,0.014599826682138,0.38749689061758,0.0307990536467718,0.711480704551336,0.134708420632851,0.239087238867286,0.00479889959933104,0.00202163128400623,0.000213975705979922,0.118791670630568,0.339910964074426,0.276587449180319,0.00456141304600624,0.591746935243144,0.727425187473457,0.334923440610401,0.0194589611755391,0.92243616197725,0.00201233381031586,0.019803306637121,0.000148258059302818,8490000000,0.593849578300717,826000000,0.671570530010116,0.534349951748196,0.591746935243144,0.334923440610401,0.12336014103696,0.641601383836601,0.459095595538087,0.560063994707121,0.314221207779159,0.0765427077990255,0,0.7707090119118,0.0265668200220835,0.617528969309381,0.594474492432853,0.836781784982344,0.286673692825623,0.0262868055943088,0.56055789705376,1,0.0183037145062263
